"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260707,2026-07-07,176LM3,FREX,00,176 ,   26177,       0,      34,       0,       0,       0,       0,    2983,   22662,       0,   17842,    2746,       0,   20825,   25442,    5352,     735,   -1792,       0,     -28,       0,       0,       0,       0,   -3003,   -1234,       0,    1304,    -513,       0,   -1699,   -1775,     -93,     -17,  100.0,    0.0,    0.1,    0.0,    0.0,    0.0,    0.0,   11.4,   86.6,    0.0,   68.2,   10.5,    0.0,   79.6,   97.2,   20.4,    2.8,    227,      0,.,      0,      0,      0,      0,      4,      8,      0,    184,     30,      0,    188,     39,    17.9,    81.9,    24.7,    89.2,    17.9,    81.9,    24.7,    89.2,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260630,2026-06-30,176LM3,FREX,00,176 ,   27969,       0,      62,       0,       0,       0,       0,    5986,   23896,       0,   16538,    3259,       0,   22524,   27217,    5445,     752,    4647,       0,      -6,       0,       0,       0,       0,    5217,    3170,       0,   -1032,    1322,       0,    4185,    4486,     462,     161,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,   21.4,   85.4,    0.0,   59.1,   11.7,    0.0,   80.5,   97.3,   19.5,    2.7,    225,      0,.,      0,      0,      0,      0,.,      8,      0,    184,     30,      0,    186,     39,    27.6,    80.9,    33.2,    88.9,    27.6,    80.9,    33.2,    88.9,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260623,2026-06-23,176LM3,FREX,00,176 ,   23322,       0,      68,       0,       0,       0,       0,     769,   20726,       0,   17570,    1937,       0,   18339,   22731,    4983,     591,     449,       0,       6,       0,       0,       0,       0,      74,    1405,       0,     425,    -907,       0,     499,     504,     -50,     -55,  100.0,    0.0,    0.3,    0.0,    0.0,    0.0,    0.0,    3.3,   88.9,    0.0,   75.3,    8.3,    0.0,   78.6,   97.5,   21.4,    2.5,    211,      0,.,      0,      0,      0,      0,.,      7,      0,    173,     28,      0,    175,     36,    12.8,    85.4,    21.9,    89.7,    12.8,    85.4,    21.9,    89.7,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260616,2026-06-16,176LM3,FREX,00,176 ,   22873,       0,      62,       0,       0,       0,       0,     695,   19321,       0,   17145,    2844,       0,   17840,   22227,    5033,     646,    1365,       0,    -121,       0,       0,       0,       0,     528,    2290,       0,     618,    -840,       0,    1146,    1329,     219,      36,  100.0,    0.0,    0.3,    0.0,    0.0,    0.0,    0.0,    3.0,   84.5,    0.0,   75.0,   12.4,    0.0,   78.0,   97.2,   22.0,    2.8,    205,      0,.,      0,      0,      0,      0,.,      7,      0,    167,     29,      0,    168,     37,    12.9,    79.9,    22.8,    87.6,    12.9,    79.9,    22.8,    87.6,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260609,2026-06-09,176LM3,FREX,00,176 ,   21508,       0,     183,       0,       0,       0,       0,     167,   17031,       0,   16527,    3684,       0,   16694,   20898,    4814,     610,   -2887,       0,     183,       0,       0,       0,       0,    -236,   -4666,       0,   -2245,    1420,       0,   -2481,   -3063,    -406,     176,  100.0,    0.0,    0.9,    0.0,    0.0,    0.0,    0.0,    0.8,   79.2,    0.0,   76.8,   17.1,    0.0,   77.6,   97.2,   22.4,    2.8,    220,      0,.,      0,      0,      0,      0,.,      7,      0,    176,     35,      0,    177,     43,    12.1,    70.6,    19.8,    85.4,    12.1,    70.6,    19.8,    85.4,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260602,2026-06-02,176LM3,FREX,00,176 ,   24395,       0,       0,       0,       0,       0,       0,     403,   21697,       0,   18772,    2264,       0,   19175,   23961,    5220,     434,    1144,       0,       0,       0,       0,       0,       0,    -394,    1835,       0,    1675,    -662,       0,    1281,    1173,    -137,     -29,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.7,   88.9,    0.0,   77.0,    9.3,    0.0,   78.6,   98.2,   21.4,    1.8,    211,      0,      0,      0,      0,      0,      0,.,      7,      0,    178,     25,      0,    179,     32,    11.3,    84.7,    20.1,    90.9,    11.3,    84.7,    20.1,    90.9,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260526,2026-05-26,176LM3,FREX,00,176 ,   23251,       0,       0,       0,       0,       0,       0,     797,   19862,       0,   17097,    2926,       0,   17894,   22788,    5357,     463,     674,       0,       0,       0,       0,       0,       0,     644,     754,       0,    -400,     -23,       0,     244,     731,     430,     -57,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.4,   85.4,    0.0,   73.5,   12.6,    0.0,   77.0,   98.0,   23.0,    2.0,    203,      0,      0,      0,      0,      0,      0,.,      7,      0,    169,     25,      0,    171,     32,    12.1,    79.0,    22.0,    90.2,    12.1,    79.0,    22.0,    90.2,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,176LM3,FREX,00,176 ,   22577,       0,       0,       0,       0,       0,       0,     153,   19108,       0,   17497,    2949,       0,   17650,   22057,    4927,     520,     146,       0,       0,       0,       0,       0,       0,    -260,     555,       0,     359,    -498,       0,      99,      57,      47,      89,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.7,   84.6,    0.0,   77.5,   13.1,    0.0,   78.2,   97.7,   21.8,    2.3,    217,      0,      0,      0,      0,      0,      0,.,      7,      0,    182,     27,      0,    183,     34,    12.3,    79.0,    20.1,    87.0,    12.3,    79.0,    20.1,    87.0,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260512,2026-05-12,176LM3,FREX,00,176 ,   22431,       0,       0,       0,       0,       0,       0,     413,   18553,       0,   17138,    3447,       0,   17551,   22000,    4880,     431,     927,       0,       0,       0,       0,       0,       0,   -3213,    2294,       0,    4089,   -1381,       0,     876,     913,      51,      14,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.8,   82.7,    0.0,   76.4,   15.4,    0.0,   78.2,   98.1,   21.8,    1.9,    220,      0,      0,      0,      0,      0,      0,.,      8,      0,    176,     34,      0,    178,     42,    12.0,    79.2,    19.9,    87.0,    12.0,    79.2,    19.9,    87.0,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260505,2026-05-05,176LM3,FREX,00,176 ,   21504,       0,       0,       0,       0,       0,       0,    3626,   16259,       0,   13049,    4828,       0,   16675,   21087,    4829,     417,   -7663,       0,     -27,       0,       0,       0,       0,   -6261,   -8484,       0,   -1595,     977,       0,   -7856,   -7534,     193,    -129,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   16.9,   75.6,    0.0,   60.7,   22.5,    0.0,   77.5,   98.1,   22.5,    1.9,    194,      0,      0,      0,      0,      0,      0,.,      7,      0,    146,     39,      0,    148,     46,    23.3,    68.6,    31.0,    79.4,    23.3,    68.6,    31.0,    79.4,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260428,2026-04-28,176LM3,FREX,00,176 ,   29167,       0,      27,       0,       0,       0,       0,    9887,   24743,       0,   14644,    3851,       0,   24531,   28621,    4636,     546,     893,       0,     -13,       0,       0,       0,       0,    -498,    1004,       0,    1181,     -44,       0,     683,     947,     210,     -54,  100.0,    0.0,    0.1,    0.0,    0.0,    0.0,    0.0,   33.9,   84.8,    0.0,   50.2,   13.2,    0.0,   84.1,   98.1,   15.9,    1.9,    198,      0,.,      0,      0,      0,      0,.,      5,      0,    153,     36,      0,    156,     42,    36.5,    84.1,    43.9,    89.8,    36.5,    84.1,    43.9,    89.8,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260421,2026-04-21,176LM3,FREX,00,176 ,   28274,       0,      40,       0,       0,       0,       0,   10385,   23739,       0,   13463,    3895,       0,   23848,   27674,    4426,     600,    7521,       0,      -8,       0,       0,       0,       0,    6491,    6989,       0,     871,     489,       0,    7362,    7470,     159,      51,  100.0,    0.0,    0.1,    0.0,    0.0,    0.0,    0.0,   36.7,   84.0,    0.0,   47.6,   13.8,    0.0,   84.3,   97.9,   15.7,    2.1,    194,      0,.,      0,      0,      0,      0,.,      6,      0,    145,     40,      0,    147,     47,    43.1,    79.6,    49.2,    87.1,    43.1,    79.6,    49.2,    87.1,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260414,2026-04-14,176LM3,FREX,00,176 ,   20753,       0,      48,       0,       0,       0,       0,    3894,   16750,       0,   12592,    3406,       0,   16486,   20204,    4267,     549,    3444,       0,      48,       0,       0,       0,       0,    3894,    3855,       0,     -48,    -168,       0,    3846,    3735,    -402,    -291,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,   18.8,   80.7,    0.0,   60.7,   16.4,    0.0,   79.4,   97.4,   20.6,    2.6,    187,      0,.,      0,      0,      0,      0,.,      5,      0,    139,     39,      0,    142,     45,    25.2,    80.8,    33.7,    85.7,    25.2,    80.8,    33.7,    85.7,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260407,2026-04-07,176LM3,FREX,00,176 ,   17309,       0,       0,       0,       0,       0,       0,       0,   12895,       0,   12640,    3574,       0,   12640,   16469,    4669,     840,     667,       0,       0,       0,       0,       0,       0,       0,     461,       0,     452,     -59,       0,     452,     402,     215,     265,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   74.5,    0.0,   73.0,   20.6,    0.0,   73.0,   95.1,   27.0,    4.9,    185,      0,      0,      0,      0,      0,      0,      0,      7,      0,    134,     44,      0,    134,     51,    15.6,    69.8,    23.2,    79.3,    15.6,    69.8,    23.2,    79.3,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260331,2026-03-31,176LM3,FREX,00,176 ,   16642,       0,       0,       0,       0,       0,       0,       0,   12434,       0,   12188,    3633,       0,   12188,   16067,    4454,     575,   -2784,       0,       0,       0,       0,       0,       0,   -3568,   -3277,       0,     513,     596,       0,   -3055,   -2681,     271,    -103,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   74.7,    0.0,   73.2,   21.8,    0.0,   73.2,   96.5,   26.8,    3.5,    191,      0,      0,      0,      0,      0,      0,      0,      7,      0,    141,     43,      0,    141,     50,    16.2,    71.1,    24.3,    79.8,    16.2,    71.1,    24.3,    79.8,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260324,2026-03-24,176LM3,FREX,00,176 ,   19426,       0,       0,       0,       0,       0,       0,    3568,   15711,       0,   11675,    3037,       0,   15243,   18748,    4183,     678,    1754,       0,     -70,       0,       0,       0,       0,    3568,    2794,       0,   -1527,    -864,       0,    2041,    1860,    -287,    -106,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   18.4,   80.9,    0.0,   60.1,   15.6,    0.0,   78.5,   96.5,   21.5,    3.5,    185,      0,      0,      0,      0,      0,      0,.,      6,      0,    133,     44,      0,    135,     50,    28.2,    74.5,    36.2,    83.7,    28.2,    74.5,    36.2,    83.7,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260317,2026-03-17,176LM3,FREX,00,176 ,   17672,       0,      70,       0,       0,       0,       0,       0,   12917,       0,   13202,    3901,       0,   13202,   16888,    4470,     784,   -2355,       0,      70,       0,       0,       0,       0,   -3605,   -2468,       0,     962,    -125,       0,   -2643,   -2523,     288,     168,  100.0,    0.0,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,   73.1,    0.0,   74.7,   22.1,    0.0,   74.7,   95.6,   25.3,    4.4,    207,      0,.,      0,      0,      0,      0,      0,      8,      0,    147,     51,      0,    147,     60,    17.0,    62.2,    25.4,    74.3,    17.0,    62.2,    25.4,    74.3,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260310,2026-03-10,176LM3,FREX,00,176 ,   20027,       0,       0,       0,       0,       0,       0,    3605,   15385,       0,   12240,    4026,       0,   15845,   19411,    4182,     616,   -8148,       0,       0,       0,       0,       0,       0,   -9719,   -8198,       0,    1534,      95,       0,   -8185,   -8103,      37,     -45,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   18.0,   76.8,    0.0,   61.1,   20.1,    0.0,   79.1,   96.9,   20.9,    3.1,    188,      0,      0,      0,      0,      0,      0,      4,      4,      0,    131,     49,      0,    135,     53,    19.7,    77.8,    32.7,    84.9,    19.7,    77.8,    32.7,    84.9,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260303,2026-03-03,176LM3,FREX,00,176 ,   28175,       0,       0,       0,       0,       0,       0,   13324,   23583,       0,   10706,    3931,       0,   24030,   27514,    4145,     661,   12129,       0,    -119,       0,       0,       0,       0,   11695,   12025,       0,     549,     401,       0,   12244,   12307,    -115,    -178,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   47.3,   83.7,    0.0,   38.0,   14.0,    0.0,   85.3,   97.7,   14.7,    2.3,    178,      0,      0,      0,      0,      0,      0,.,      4,      0,    120,     51,      0,    123,     55,    50.0,    85.2,    57.6,    89.5,    50.0,    85.2,    57.6,    89.5,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260224,2026-02-24,176LM3,FREX,00,176 ,   16046,       0,     119,       0,       0,       0,       0,    1629,   11558,       0,   10157,    3530,       0,   11786,   15207,    4260,     839,   -5325,       0,     119,       0,       0,       0,       0,   -5675,    -968,       0,     302,   -4486,       0,   -5373,   -5335,      48,      10,  100.0,    0.0,    0.7,    0.0,    0.0,    0.0,    0.0,   10.2,   72.0,    0.0,   63.3,   22.0,    0.0,   73.5,   94.8,   26.5,    5.2,    189,      0,.,      0,      0,      0,      0,.,      4,      0,    130,     51,      0,    133,     56,    17.6,    72.0,    25.9,    77.7,    17.6,    72.0,    25.9,    77.7,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260217,2026-02-17,176LM3,FREX,00,176 ,   21371,       0,       0,       0,       0,       0,       0,    7304,   12526,       0,    9855,    8016,       0,   17159,   20542,    4212,     829,   -5921,       0,       0,       0,       0,       0,       0,   -5206,   -8436,       0,    -808,    2543,       0,   -6014,   -5893,      93,     -28,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   34.2,   58.6,    0.0,   46.1,   37.5,    0.0,   80.3,   96.1,   19.7,    3.9,    189,      0,      0,      0,      0,      0,      0,.,.,      0,    124,     59,      0,    127,     62,    38.8,    69.9,    46.0,    78.6,    38.8,    69.9,    46.0,    78.6,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260210,2026-02-10,176LM3,FREX,00,176 ,   27292,       0,       0,       0,       0,       0,       0,   12510,   20962,       0,   10663,    5473,       0,   23173,   26435,    4119,     857,   -2060,       0,       0,       0,       0,       0,       0,     561,   -3139,       0,   -1840,     906,       0,   -1279,   -2233,    -781,     173,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   45.8,   76.8,    0.0,   39.1,   20.1,    0.0,   84.9,   96.9,   15.1,    3.1,    190,      0,      0,      0,      0,      0,      0,.,      6,      0,    133,     50,      0,    134,     56,    52.0,    74.9,    56.5,    83.5,    52.0,    74.9,    56.5,    83.5,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260203,2026-02-03,176LM3,FREX,00,176 ,   29352,       0,       0,       0,       0,       0,       0,   11949,   24101,       0,   12503,    4567,       0,   24452,   28668,    4900,     684,    7595,       0,     -47,       0,       0,       0,       0,   11539,   10310,       0,   -3529,   -2533,       0,    8010,    7730,    -415,    -135,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   40.7,   82.1,    0.0,   42.6,   15.6,    0.0,   83.3,   97.7,   16.7,    2.3,    192,      0,      0,      0,      0,      0,      0,      4,.,      0,    138,     47,      0,    142,     50,    44.4,    84.7,    50.4,    89.8,    44.4,    84.7,    50.4,    89.8,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260127,2026-01-27,176LM3,FREX,00,176 ,   21757,       0,      47,       0,       0,       0,       0,     410,   13791,       0,   16032,    7100,       0,   16442,   20938,    5315,     819,    3507,       0,      47,       0,       0,       0,       0,     357,     237,       0,    2909,    3144,       0,    3266,    3428,     241,      79,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,    1.9,   63.4,    0.0,   73.7,   32.6,    0.0,   75.6,   96.2,   24.4,    3.8,    201,      0,.,      0,      0,      0,      0,.,.,      0,    152,     44,      0,    153,     48,    12.9,    76.5,    22.4,    86.1,    12.9,    76.5,    22.4,    86.1,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 ","F85","FutOnly"
"SOL - CHICAGO MERCANTILE EXCHANGE",260825,2026-08-25,177741,CME ,00,177 ,   12637,    9974,    5572,     658,     784,     785,       0,     492,    4825,     417,      40,      40,       0,   12365,   12297,     272,     340,    2671,    1241,      50,     658,      35,     -18,       0,     347,    1536,     342,      40,      40,       0,    2663,    2608,       8,      63,  100.0,   78.9,   44.1,    5.2,    6.2,    6.2,    0.0,    3.9,   38.2,    3.3,    0.3,    0.3,    0.0,   97.8,   97.3,    2.2,    2.7,     37,.,      4,.,.,.,      0,      5,     18,      6,.,.,      0,     18,     27,    91.2,    64.9,    95.5,    77.3,    86.9,    59.7,    88.9,    72.1,"(500 SOL- CME CF Solana - Dollar Reference Rate)","177741","CME ","177 ","F85","FutOnly"
"SOL - CHICAGO MERCANTILE EXCHANGE",260818,2026-08-18,177741,CME ,00,177 ,    9966,    8733,    5522,       0,     749,     803,       0,     145,    3289,      75,       0,       0,       0,    9702,    9689,     264,     277,      -7,     116,      77,       0,       6,     -34,       0,    -157,      42,      11,       0,    -100,       0,     -24,      -4,      17,      -3,  100.0,   87.6,   55.4,    0.0,    7.5,    8.1,    0.0,    1.5,   33.0,    0.8,    0.0,    0.0,    0.0,   97.4,   97.2,    2.6,    2.8,     28,.,      4,      0,.,.,      0,.,     17,      4,      0,      0,      0,      9,     23,    96.0,    68.1,    97.3,    81.2,    96.0,    68.1,    96.6,    81.2,"(500 SOL- CME CF Solana - Dollar Reference Rate)","177741","CME ","177 ","F85","FutOnly"
"SOL - CHICAGO MERCANTILE EXCHANGE",260811,2026-08-11,177741,CME ,00,177 ,    9973,    8617,    5445,       0,     743,     837,       0,     302,    3247,      64,       0,     100,       0,    9726,    9693,     247,     280,     -72,     424,    -121,       0,      74,    -361,       0,    -590,     242,      55,     -30,     100,       0,     -67,     -85,      -5,      13,  100.0,   86.4,   54.6,    0.0,    7.5,    8.4,    0.0,    3.0,   32.6,    0.6,    0.0,    1.0,    0.0,   97.5,   97.2,    2.5,    2.8,     31,.,      4,      0,.,.,      0,.,     18,.,      0,.,      0,      9,     25,    95.7,    68.0,    97.5,    81.1,    95.7,    68.0,    96.9,    81.1,"(500 SOL- CME CF Solana - Dollar Reference Rate)","177741","CME ","177 ","F85","FutOnly"
